Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
Très belle Peugeot 208,25900 DT,Peugeot,208,190000,01.2013,Essence,Manuelle,5,,,,Occasion,,Ben Arous,gris,,,,,1.2,"<p><span style=""background-color: rgba(250, 250, 250, 0.8); color: rgb(74, 85, 104);"">A&nbsp;vendre&nbsp;une&nbsp;très&nbsp;belle&nbsp;voiture&nbsp;Peugeot&nbsp;208&nbsp;d&#39;une&nbsp;femme&nbsp;toute&nbsp;options&nbsp;papier&nbsp;en&nbsp;règle&nbsp;climatiseur&nbsp;en&nbsp;marche&nbsp;batterie&nbsp;neuf&nbsp;chaîne&nbsp;de&nbsp;distribution&nbsp;et&nbsp;vidange&nbsp;complet&nbsp;récemment&nbsp;changé,&nbsp;poste&nbsp;Radio,&nbsp;Année&nbsp;fin&nbsp;2013&nbsp;,&nbsp;Km&nbsp;190000&nbsp;réel&nbsp;,&nbsp;05&nbsp;CV&nbsp;essence&nbsp;-&nbsp;Prix&nbsp;à&nbsp;négociable&nbsp;-</span></p>",2025-09-18,https://www.cava.tn/voitures/trs-belle-peugeot-208-963201
Une belle ford ranger première main 57167898,58 DT,Ford,Ranger,149,01.2016,Diesel,Manuelle,7,,,,Occasion,,Ariana,rouge,,,,,2.2,<div>a vendre ford ranger anneé 2016 tt options kol chy en marche double pont climatiseur 4 vitre électrique vitre teintée boite 6</div>,2025-09-18,https://www.cava.tn/voitures/une-belle-ford-ranger-premire-main-57167898-963197
Voiture à vendre,28000 DT,Seat,Ibiza,204000,01.2012,Essence,Manuelle,5,,,,Occasion,,Kairouan,noir,,,,,1.2,"<div>à vendre voiture seat ibiza jamai accidenté, état très propre toutes options&nbsp;</div>",2025-09-18,https://www.cava.tn/voitures/voiture-vendre-963189
Citroën C3 – Modèle 2004 🚗,1 DT,Citroen,C3,303000,01.2004,Essence,Manuelle,4,,,,Neuf,,Tunis,bleu,,,,,1.4,"<p>🚗&nbsp;À&nbsp;VENDRE&nbsp;:&nbsp;Citroën&nbsp;C3&nbsp;–&nbsp;Modèle&nbsp;2004&nbsp;🚗</p><p></p><p>Essence&nbsp;–&nbsp;4&nbsp;CV&nbsp;fiscaux</p><p></p><p>En&nbsp;très&nbsp;bon&nbsp;état,&nbsp;bien&nbsp;entretenue</p><p></p><p>Confortable,&nbsp;économique&nbsp;et&nbsp;pratique&nbsp;pour&nbsp;la&nbsp;ville&nbsp;comme&nbsp;pour&nbsp;les&nbsp;trajets&nbsp;quotidiens</p><p></p><p>Prête&nbsp;à&nbsp;prendre&nbsp;la&nbsp;route&nbsp;sans&nbsp;frais&nbsp;à&nbsp;prévo</p><p>📍&nbsp;Visible&nbsp;sur&nbsp;place.</p><p></p><p>📞&nbsp;Pour&nbsp;plus&nbsp;d’infos&nbsp;ou&nbsp;une&nbsp;visite,&nbsp;me&nbsp;contacter&nbsp;en&nbsp;message&nbsp;privé&nbsp;ou&nbsp;par&nbsp;téléphone ou WhatsApp&nbsp;<span style=""font-size: 1em;"">99&nbsp;044&nbsp;044.</span></p>",2025-09-18,https://www.cava.tn/voitures/citron-c3-modle-2004--963181
Ibiza,42 DT,Seat,Ibiza,98000,01.2019,Essence,Manuelle,4,,,,Occasion,,Tunis,gris,,,,,3.0,"<p>Je&nbsp;mets&nbsp;en&nbsp;vente&nbsp;ma&nbsp;Seat&nbsp;Ibiza,&nbsp;mise&nbsp;en&nbsp;circulation&nbsp;en&nbsp;07/2019,&nbsp;en&nbsp;très&nbsp;bon&nbsp;état.&nbsp;Motorisation&nbsp;:&nbsp;Essence&nbsp;Puissance&nbsp;fiscale&nbsp;:&nbsp;4&nbsp;CV&nbsp;Kilométrage&nbsp;:&nbsp;98&nbsp;000&nbsp;km&nbsp;État&nbsp;général&nbsp;:&nbsp;Très&nbsp;bon&nbsp;état,&nbsp;intérieur&nbsp;et&nbsp;extérieur&nbsp;propres,&nbsp;bien&nbsp;entretenue.&nbsp;📞&nbsp;Pour&nbsp;plus&nbsp;d’informations,&nbsp;veuillez&nbsp;me&nbsp;contacter&nbsp;au&nbsp;:&nbsp;</p><p><strong><a href=""tel:%2029847767"" rel=""noopener noreferrer"" target=""_blank"">29847767</a></strong></p>",2025-09-18,https://www.cava.tn/voitures/ibiza-963173
Mercedes,11 DT,Mercedes,Autres,120,01.2000,Autre,Manuelle,7,,,,Occasion,,Ariana,gris,,,,,1.6,<p>Mercedes</p><p>Tél&nbsp;22&nbsp;233535</p>,2025-09-18,https://www.cava.tn/voitures/mercedes-963171
Symbole mazout,12500 DT,Renault,Autres,350,01.2013,Diesel,Manuelle,5,,,,Occasion,,Ben Arous,jaune,,,,,1.2,<div>karhba nthifa mt3 ksuba</div>,2025-09-18,https://www.cava.tn/voitures/symbole-mazout-963166
Foday 4*4 très propre,55000 DT,Foday,F22 D,160,01.2021,Diesel,Manuelle,6,,,,Occasion,,Mahdia,bleu,,,,,1.9,"A vendre pickup foday très propre,toute options,très économique et utile pour tout vos besoins .",2025-09-18,https://www.cava.tn/voitures/foday-44-trs-propre-963129
Opel Astra G,18800 DT,Opel,Astra,200,01.2002,Essence,Manuelle,5,,,,Occasion,,Ariana,gris,,,,,>4.0,"<p><span style=""background-color: rgba(250, 250, 250, 0.8); color: rgb(74, 85, 104);"">À&nbsp;vendre&nbsp;:&nbsp;Opel&nbsp;Astra&nbsp;G,&nbsp;année&nbsp;2002,&nbsp;en&nbsp;très&nbsp;bon&nbsp;état&nbsp;général.&nbsp;Le&nbsp;moteur&nbsp;a&nbsp;été&nbsp;changé&nbsp;récemment.&nbsp;La&nbsp;voiture&nbsp;est&nbsp;propre,&nbsp;bien&nbsp;entretenue,&nbsp;et&nbsp;prête&nbsp;à&nbsp;rouler&nbsp;sans&nbsp;frais&nbsp;à&nbsp;prévoir.&nbsp;Tous&nbsp;les&nbsp;papiers&nbsp;sont&nbsp;en&nbsp;règle&nbsp;(carte&nbsp;grise,&nbsp;contrôle&nbsp;technique,&nbsp;etc.).&nbsp;C’est&nbsp;un&nbsp;véhicule&nbsp;économique.&nbsp;Pour&nbsp;plus&nbsp;d’informations&nbsp;veuillez&nbsp;nous&nbsp;contacter&nbsp;sur&nbsp;</span><strong style=""background-color: rgba(250, 250, 250, 0.8); color: rgb(43, 108, 176);""><a href=""tel: 46 349 743"" rel=""noopener noreferrer"" target=""_blank"">46&nbsp;349&nbsp;743</a>.</strong></p><p></p>",2025-09-17,https://www.cava.tn/voitures/opel-astra-g-963091
C15 mazout,11 DT,Citroen,C15,300000,01.2000,Diesel,Manuelle,5,,,,Occasion,,Monastir,blanc,,,,,1.4,<p>Une&nbsp;belle&nbsp;C15&nbsp;mazout&nbsp;ndiiiifa&nbsp;mta3&nbsp;ksiba&nbsp;melle5er&nbsp;</p><p>Moteur&nbsp;intact&nbsp;</p><p>Carrosserie&nbsp;ndiiiifa&nbsp;</p><p>Tola&nbsp;ndiiiifa</p><p>Ponsonné&nbsp;</p><p>25133044</p>,2025-09-17,https://www.cava.tn/voitures/c15-mazout-963088
Fiat tipo,38900 DT,Fiat,Autres,100000,01.2020,Essence,Manuelle,4,,,,Neuf,,Bizerte,gris,,,,,1.2,"<div>🇹🇳🇹🇳Hamdoun auto 🇹🇳🇹🇳</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;🇮🇹 Fiat Tipo</div><div><br></div><div>✅ Voiture en excellent état première main</div><div>✅ prix 38.900</div><div>⛔ Puissance fiscale : essence 5</div><div>⛔ Date de mise en circulation : 2020</div><div>⛔ Boite : manuelle 6 rapport&nbsp;</div><div>⛔️klm 100.000</div><div>Options :</div><div><br></div><div>➡️ jante 16&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ Commande online system&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre&nbsp; devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-09-17,https://www.cava.tn/voitures/fiat-tipo-963079
Peugeot 208,41900 DT,Peugeot,208,50000,01.2022,Essence,Manuelle,4,,,,Neuf,,Bizerte,blanc,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Peugoet 208</div><div><br></div><div>💣Voiture en excellent état premièremain toutes les entretiens chez maison Peugoet&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 41.900</div><div><br></div><div>⛔ Puissance fiscale : 5 cv essence</div><div>⛔️ 3 cylinder&nbsp; 1.2</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div>✈️ klm 50.000 certifié&nbsp;</div><div>Options :</div><div>➡️ Climatiseur&nbsp;</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre&nbsp; devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-09-17,https://www.cava.tn/voitures/peugeot-208-963078
Hyndai Grand i 10,45900 DT,Hyundai,I10,100000,01.2023,Essence,Manuelle,4,,,,Neuf,,Bizerte,gris,,,,,1.2,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳 🇹🇳</div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>✅ Hyundai Grand i 10</div><div><br></div><div>💣Voiture en excellent état&nbsp;</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; 💶 Prix 45.900</div><div><br></div><div>⛔ Puissance fiscale : 5cv essence</div><div>⛔️ 4 cylinder&nbsp; 1.2</div><div>⛔ Date de mise en circulation : 2023</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div>➡️ clé intelligente&nbsp;</div><div>➡️ Climatiseur bi-zon</div><div>➡️ écran tactile&nbsp;</div><div>➡️ radar de recule&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ phares avant et feux arrière led</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️&nbsp; jantes aluminium&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre&nbsp; devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-09-17,https://www.cava.tn/voitures/hyndai-grand-i-10-963077
Avendre,1 DT,Citroen,C4,293000,01.2012,Essence,Manuelle,6,,,,Occasion,,Sfax,blanc,,,,,1.2,<p>A&nbsp;vendre</p>,2025-09-17,https://www.cava.tn/voitures/avendre-963072
Jaguar X-Type 2.0D – Élégance & fiabilité,29500 DT,Jaguar,X-type,195000,01.2005,Diesel,Manuelle,7,,,,Occasion,,Tunis,beige,,,,,2.0,"<p><span style=""background-color: rgba(250, 250, 250, 0.8); color: rgb(74, 85, 104);"">Élégance&nbsp;et&nbsp;confort&nbsp;britanniques,&nbsp;moteur&nbsp;Diesel&nbsp;fiable&nbsp;et&nbsp;économique.&nbsp;Très&nbsp;bien&nbsp;entretenue,&nbsp;toutes&nbsp;options&nbsp;:&nbsp;intérieur&nbsp;bois,&nbsp;climatisation,&nbsp;sellerie&nbsp;Alcantara,&nbsp;jantes&nbsp;alu…&nbsp;tout&nbsp;pour&nbsp;un&nbsp;vrai&nbsp;coup&nbsp;de&nbsp;cœur.&nbsp;Une&nbsp;Jaguar&nbsp;à&nbsp;prix&nbsp;accessible,&nbsp;disponible&nbsp;immédiatement&nbsp;!</span></p>",2025-09-17,https://www.cava.tn/voitures/jaguar-x-type-20d-lgance-fiabilit-963064
Tres propre Citroen C3,32 DT,Citroen,C3,97000,01.2017,Essence,Manuelle,4,,,,Occasion,,Sfax,noir,,,,,1.2,<div>voitur tres propre presque neuf</div><div><br></div><div><br></div>,2025-09-17,https://www.cava.tn/voitures/tres-propre-citroen-c3-963054
Bmw للبيع,48 DT,Bmw,BMW Serie 5,290,01.2009,Essence,Automatique,9,,,,Occasion,,Tunis,noir,,,,,1.9,"<div>voiture d'une dame à vendre bmw e60 moteur, carrosserie, en état excellente&nbsp; fiha toit. fiha kitM .......tel&nbsp; : 25753057 prix négociable&nbsp;</div>",2025-09-17,https://www.cava.tn/voitures/bmw-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-963045
Porche cayenne GTS. V 8,37900 DT,Porsche,Cayenne,170000,01.2004,Essence,Automatique,27,,,,Neuf,,Bizerte,noir,,,,,3.1,"<div>🇹🇳🇹🇳 Hamdoun Auto🇹🇳🇹🇳</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; ❤️‍🔥Porche Cayenne GTS. V 8</div><div><br></div><div>✅ Voiture en excellent état préparer off road</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div><br></div><div>💶prix 37.900</div><div><br></div><div>⛔ Puissance fiscale : 27 cv essence 4*4</div><div>⛔ Date de mise en circulation : 2004</div><div>⛔ Boite : automatique&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ Climatiseur bi-zon</div><div>➡️ toit ouvrant&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ Commande online system&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️&nbsp; écran tactile&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️ usb , aux , Bluetooth&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div>➡️radars de recul&nbsp;</div><div>➡️caméra de recul&nbsp;</div><div>➡️rétroviseur rabattable&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre&nbsp; devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077.</div><div>&nbsp; &nbsp; &nbsp; &nbsp;99626002</div>",2025-09-17,https://www.cava.tn/voitures/porche-cayenne-gts-v-8-963030
Audi a3 essence 1.2 tfsi.modele 2012,46000 DT,Audi,Audi A3,216000,01.2012,Essence,Manuelle,6,,,,Occasion,,Sfax,gris,,,,,1.2,<div>audi a3 modèle 2012.essnce .1.2 tfsi.karahba nthifa tte options sauf toit</div>,2025-09-17,https://www.cava.tn/voitures/audi-a3-essence-12-tfsimodele-2012-963026
Suzuki Ciaz,100 DT,Suzuki,Autres,227000,01.2018,Essence,Manuelle,5,,,,Occasion,,Monastir,Autres,,,,,1.5,<p>🚗&nbsp;A&nbsp;Vendre&nbsp;:&nbsp;Suzuki&nbsp;Ciaz</p><p>📅&nbsp;Mise&nbsp;en&nbsp;circulation&nbsp;:&nbsp;02/04/2018</p><p>📊&nbsp;Kilométrage&nbsp;:&nbsp;227000</p><p>⚡&nbsp;Puissance&nbsp;fiscale&nbsp;:&nbsp;5&nbsp;CV&nbsp;essence</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;En&nbsp;bonne&nbsp;etat&nbsp;🔥</p><p>Pour&nbsp;plus&nbsp;d&#39;information&nbsp;contacter&nbsp;moi&nbsp;seulemnt&nbsp;sur&nbsp;telephone&nbsp;&nbsp;:&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;📞&nbsp;&nbsp;&nbsp;58664712</p>,2025-09-17,https://www.cava.tn/voitures/suzuki-ciaz-963024
Citroen c5,21 DT,Citroen,C5,400,01.2007,Diesel,Manuelle,6,,,,Occasion,,Ben Arous,gris,,,,,1.6,<p>92210176&nbsp;</p><p>Vitre&nbsp;electrique</p><p>1.6&nbsp;hdi</p><p>Climatiseur&nbsp;en&nbsp;marche</p><p></p>,2025-09-17,https://www.cava.tn/voitures/citroen-c5-963023
Mercedes Class-A Pack Urban,0 DT,Mercedes,Classe A,220,01.2017,Diesel,Manuelle,5,,,,Occasion,,Sousse,gris,,,,,1.5,"<p style=""margin: 0px; font-style: normal; font-variant-caps: normal; font-width: normal; font-size: 12px; line-height: normal; font-family: Helvetica; font-size-adjust: none; font-kerning: auto; font-variant-alternates: normal; font-variant-ligatures: normal; font-variant-numeric: normal; font-variant-east-asian: normal; font-variant-position: normal; font-variant-emoji: normal; font-feature-settings: normal; font-optical-sizing: auto; font-variation-settings: normal;"">Une Classe-A 180 D moteur DCI voiture importée Tu 228 état neuf à l'origine jamais touchée premier main tous les entretiens sont réguliers</p> <p style=""margin: 0px; font-style: normal; font-variant-caps: normal; font-width: normal; font-size: 12px; line-height: normal; font-family: Helvetica; font-size-adjust: none; font-kerning: auto; font-variant-alternates: normal; font-variant-ligatures: normal; font-variant-numeric: normal; font-variant-east-asian: normal; font-variant-position: normal; font-variant-emoji: normal; font-feature-settings: normal; font-optical-sizing: auto; font-variation-settings: normal;"">plusieurs options Toit panoramique, sièges cuir, caméra de recule, feux en Led et xénon, rétroviseurs rabatables pack Urban et plusieurs d'autres options pour plus d'ionfos par tél: 53802666</p>",2025-09-17,https://www.cava.tn/voitures/mercedes-class-a-pack-urban-963022
Golf 7 1.2 tsi,45000 DT,Volkswagen,Golf,160,01.2014,Essence,Manuelle,5,,,,Occasion,,Sfax,blanc,,,,,1.2,<p>A&nbsp;vendre&nbsp;golf&nbsp;7&nbsp;1.2&nbsp;tsi&nbsp;tel&nbsp;22670072</p>,2025-09-17,https://www.cava.tn/voitures/golf-7-12-tsi-963021
شاحنة تسريح قنوات صرف صحي نوع متشي L200,1111 DT,Autres,Autres,283000,01.2010,Diesel,Manuelle,26,,,,Occasion,,Ariana,blanc,,,,,2.8,"<p class=""ql-align-right ql-direction-rtl"">شاحنة&nbsp;تسريح&nbsp;قنوات&nbsp;صرف&nbsp;صحي&nbsp;نوع&nbsp;متشي&nbsp;L200</p><p class=""ql-align-right ql-direction-rtl"">العمر&nbsp;2010</p><p class=""ql-align-right ql-direction-rtl"">كلم&nbsp;283000</p><p class=""ql-align-right ql-direction-rtl"">موطور&nbsp;STD</p><p class=""ql-align-right ql-direction-rtl"">POMPE&nbsp;HP&nbsp;170&nbsp;b&nbsp;HAWEK</p><p class=""ql-align-right ql-direction-rtl"">كارشار&nbsp;30&nbsp;مخ&nbsp;&nbsp;&nbsp;&nbsp;Karcher&nbsp;التسريح&nbsp;,&nbsp;الري&nbsp;,&nbsp;المداوات&nbsp;</p><p class=""ql-align-right ql-direction-rtl"">محٍرّك&nbsp;lambardini&nbsp;deux&nbsp;cylindres&nbsp;26&nbsp;cv&nbsp;</p><p class=""ql-align-right ql-direction-rtl"">للإتصال&nbsp;99787800</p><p class=""ql-align-right ql-direction-rtl"">&nbsp;العنوان&nbsp;:&nbsp;طريق&nbsp;سكرة&nbsp;أريانة&nbsp;2036&nbsp;مقابل&nbsp;بنك&nbsp;الامـــــان</p><p class=""ql-align-right ql-direction-rtl""></p><p></p>",2025-09-17,https://www.cava.tn/voitures/%D8%B4%D8%A7%D8%AD%D9%86%D8%A9-%D8%AA%D8%B3%D8%B1%D9%8A%D8%AD-%D9%82%D9%86%D9%88%D8%A7%D8%AA-%D8%B5%D8%B1%D9%81-%D8%B5%D8%AD%D9%8A-%D9%86%D9%88%D8%B9-%D9%85%D8%AA%D8%B4%D9%8A-l200-963004
Camion citerne vide fosse EVECO 150 E 15,1111 DT,Fiat,Autres,168000,01.2002,Diesel,Manuelle,17,,,,Occasion,,Ariana,blanc,,,,,2.5,"<p><strong><u>A&nbsp;vendre&nbsp;</u></strong></p><p>Camion&nbsp;citerne&nbsp;vide&nbsp;fosse&nbsp;EVECO&nbsp;150&nbsp;E&nbsp;15</p><p>En&nbsp;Bon&nbsp;état</p><p>Moteur&nbsp;standard&nbsp;</p><p>Date&nbsp;de&nbsp;1&nbsp;<sup>ére</sup>&nbsp;Mise&nbsp;en&nbsp;circulation&nbsp;2002</p><p>KM&nbsp;:&nbsp;165000&nbsp;&nbsp;&nbsp;&nbsp;10&nbsp;cv</p><p>Pompe&nbsp;à&nbsp;vide&nbsp;&nbsp;:&nbsp;neuf</p><p>Citerne&nbsp;:&nbsp;neuf&nbsp;8&nbsp;m<sup>3</sup></p><p>Système&nbsp;arrosage&nbsp;route,&nbsp;jardin&nbsp;,&nbsp;agriculture&nbsp;</p><p></p><p class=""ql-direction-rtl ql-align-right"">للبيع:</p><p class=""ql-direction-rtl ql-align-right"">شاحنة&nbsp;ثقيلة&nbsp;صهريج&nbsp;نوع&nbsp;EVECO&nbsp;150&nbsp;E&nbsp;15</p><p class=""ql-direction-rtl ql-align-right"">شفط&nbsp;مياه</p><p class=""ql-direction-rtl ql-align-right"">في&nbsp;خالة&nbsp;حسنة&nbsp;جدّا&nbsp;</p><p class=""ql-direction-rtl ql-align-right"">محرّك&nbsp;&quot;موطور&quot;&nbsp;&nbsp;في&nbsp;حالة&nbsp;حسنة&nbsp;جدّا&nbsp;standard&nbsp;</p><p class=""ql-direction-rtl ql-align-right"">تاريخ&nbsp;أول&nbsp;إذن&nbsp;بالجولان&nbsp;:&nbsp;2002</p><p class=""ql-direction-rtl ql-align-right"">كليمتراج&nbsp;:&nbsp;168000</p><p class=""ql-direction-rtl ql-align-right"">طرمبة&nbsp;جديدة&nbsp;’&nbsp;صريج&nbsp;جديد&nbsp;8&nbsp;م<sup>3</sup></p><p class=""ql-direction-rtl ql-align-right"">رشّ&nbsp;الطرقات&nbsp;و&nbsp;المساحات&nbsp;الخضراء&nbsp;و&nbsp;الفلاحة</p><p class=""ql-direction-rtl ql-align-right"">للإتصال&nbsp;99787800</p><p>&nbsp;العنوان&nbsp;:&nbsp;طريق&nbsp;سكرة&nbsp;أريانة&nbsp;2036&nbsp;مقابل&nbsp;بنك&nbsp;الامـــــان</p>",2025-09-17,https://www.cava.tn/voitures/camion-citerne-vide-fosse-eveco-150-e-15-963001
Dacia Sandero Stepway,38000 DT,Dacia,Sandero,166000,01.2014,Essence,Manuelle,5,,,,Occasion,,Monastir,rouge,,,,,1.0,<div>Dacia Sandero Stepway&nbsp;</div><div>importé&nbsp;</div><div>Année 2014</div><div>5 chevaux&nbsp;</div><div>Essence&nbsp;</div><div>3 cylindre + turbo&nbsp;</div><div>166.000km</div><div>Tous papiers disponibles&nbsp;</div><div>Boîte manuelle&nbsp;</div><div>Roue de secours + crique neuf</div><div>Régulateur de vitesse&nbsp;</div><div>Écran tactile + bluetooth&nbsp;</div><div>Climatisée&nbsp;</div><div>État neuf&nbsp;</div><div>0 défaut</div><div>Tél : 93888666</div>,2025-09-16,https://www.cava.tn/voitures/dacia-sandero-stepway-962977
Fiat tipo,38900 DT,Fiat,Autres,100000,01.2020,Essence,Manuelle,5,,,,Neuf,,Bizerte,gris,,,,,1.2,"<div>🇹🇳🇹🇳Hamdoun auto 🇹🇳🇹🇳</div><div><br></div><div>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;🇮🇹 Fiat Tipo</div><div><br></div><div>✅ Voiture en excellent état première main</div><div>✅ prix 38.900</div><div>⛔ Puissance fiscale : essence 5</div><div>⛔ Date de mise en circulation : 2020</div><div>⛔ Boite : manuelle 6 rapport&nbsp;</div><div>⛔️klm 100.000</div><div>Options :</div><div><br></div><div>➡️ jante 16&nbsp;</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ Commande online system&nbsp;</div><div>➡️volant multifonctions&nbsp;</div><div>➡️air bags frontaux latéraux , rideaux&nbsp;</div><div>➡️anti patinage ESP</div><div>➡️anti démarrage électronique&nbsp;</div><div>➡️Disponible a notre showroom Hamdoun Auto rue 7 novembre&nbsp; devant lycée Manzel jmil . Bizerte&nbsp;</div><div>☎ 22045077</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-09-16,https://www.cava.tn/voitures/fiat-tipo-962949
Renault clio 4,39900 DT,Renault,Clio,75000,01.2022,Essence,Manuelle,5,,,,Neuf,,Bizerte,noir,,,,,1.0,"<div>🇹🇳🇹🇳Hamdoun Auto🇹🇳🇹🇳</div><div><br></div><div>🛎 PRIX : 39.900</div><div><br></div><div>🇫🇷 Renault Clio 4✔</div><div><br></div><div>✅ Voiture en excellent état</div><div><br></div><div>⛔ Puissance fiscale : essence 5cv</div><div>⛔ Date de mise en circulation : 2022</div><div>⛔ Boite : manuelle&nbsp;</div><div><br></div><div>Options :</div><div><br></div><div>➡️ jante 15</div><div>➡️ sonorisation bose&nbsp;</div><div>➡️ Bluetooth , Aux , USB</div><div>➡️ Commande online system&nbsp;</div><div>➡️ rétroviseur électrique&nbsp;&nbsp;</div><div>➡ Regulateur de vitesse&nbsp;</div><div>➡ Climatisation automatique&nbsp;</div><div>➡️ volant multifonctions&nbsp;</div><div>➡️capteur de pluie&nbsp;</div><div><br></div><div>☎ 22045077&nbsp;</div><div>&nbsp; &nbsp; &nbsp; 99626002</div>",2025-09-16,https://www.cava.tn/voitures/renault-clio-4-962948
